cellI,cellCenter,surfNorm,body,sigma,order,intPoints,intCells
157292,(0.0925 -0.0065 0.0005),(0.7605311713 0.6493014227 4.183139394e-14),0.53725378,7.516331644e-05,157292,(0.09255716405 -0.006451196352 0.0005),157693,(0.09332296697 -0.005797394187 0.0005),157694,(0.09408876989 -0.005143592021 0.0005)
157307,(0.1075 -0.0065 0.0005),(-0.7613748495 0.6483119146 -5.199598115e-14),0.5372057,7.506595192e-05,157307,(0.1074428467 -0.006451333849 0.0005),157706,(0.1066761942 -0.005798528051 0.0005),157705,(0.1059095418 -0.005145722253 0.0005)
157691,(0.0915 -0.0055 0.0005),(-0.8433233072 -0.5374065496 -2.615494659e-15),0.43856054,-0.0001243591344,157691,(0.09160487496 -0.005433168587 0.0005),157690,(0.09075570601 -0.005974300261 0.0005),157289,(0.08990653707 -0.006515431934 0.0005)
157692,(0.0925 -0.0055 0.0005),(0.8039185452 0.5947394158 -5.582338057e-15),0.80039392,0.0006991923064,157692,(0.09306209366 -0.005084162776 0.0005),158093,(0.0938715847 -0.004485300824 0.0005),158494,(0.09468107575 -0.003886438871 0.0005)
157707,(0.1075 -0.0055 0.0005),(-0.8033674573 0.5954836089 -6.204401613e-16),0.80032941,0.0006989890339,157707,(0.106938455 -0.005083763487 0.0005),158106,(0.1061295188 -0.004484152183 0.0005),158505,(0.1053205827 -0.003884540879 0.0005)
157708,(0.1085 -0.0055 0.0005),(0.8454113621 -0.5341157447 -3.492783811e-15),0.43865557,-0.0001241648188,157708,(0.1083950297 -0.005433681615 0.0005),157709,(0.1092463011 -0.005971499674 0.0005),157310,(0.1100975726 -0.006509317732 0.0005)
158090,(0.0905 -0.0045 0.0005),(-0.9024504445 -0.4307936806 -8.466362875e-16),0.26552884,-0.0005122398785,158090,(0.09096227111 -0.004279330297 0.0005),157689,(0.08914485924 -0.005146889897 0.0005),157688,(0.08823615331 -0.005580669697 0.0005)
158091,(0.0915 -0.0045 0.0005),(0.8869841217 0.4617999219 4.353656111e-11),0.6811602,0.0003821853053,158091,(0.0918389923 -0.004323506856 0.0005),158492,(0.0927321247 -0.00385850589 0.0005000000001),158493,(0.0936252571 -0.003393504924 0.0005000000001)
158108,(0.1085 -0.0045 0.0005),(-0.8860390638 0.4636105881 -1.135943796e-15),0.68098543,0.0003817802169,158108,(0.1081617278 -0.004323002649 0.0005),158507,(0.107269547 -0.003856178466 0.0005),158506,(0.1063773662 -0.003389354283 0.0005)
158109,(0.1095 -0.0045 0.0005),(0.9028982066 -0.4298544271 -8.465868232e-16),0.26551724,-0.0005122698075,158109,(0.1090374725 -0.004279798555 0.0005),157710,(0.1108557861 -0.005145466627 0.0005),157711,(0.1117649429 -0.005578300662 0.0005)
158490,(0.0905 -0.0035 0.0005),(-0.9367105901 -0.3501046564 -2.612291796e-15),0.43848597,-0.0001245116079,158490,(0.09061663134 -0.003456407906 0.0005),158489,(0.08967342778 -0.003808939372 0.0005),158088,(0.08873022423 -0.004161470838 0.0005)
158509,(0.1095 -0.0035 0.0005),(0.9369064871 -0.3495800831 -2.614711029e-15),0.43854231,-0.0001243964049,158509,(0.1093834522 -0.003456513494 0.0005),158510,(0.110326853 -0.003808516751 0.0005),158111,(0.1112702538 -0.004160520007 0.0005)
158890,(0.0905 -0.0025 0.0005),(0.9681489188 0.2503750607 -1.844819533e-15),0.58666441,0.0001763102818,158890,(0.09067069461 -0.002455856302 0.0005),158891,(0.09164555442 -0.002203745725 0.0005),159292,(0.09262041422 -0.001951635147 0.0005)
158909,(0.1095 -0.0025 0.0005),(-0.9677338545 0.2519745758 -1.847101229e-15),0.58655951,0.0001760924884,158909,(0.1093295893 -0.00245562917 0.0005),158908,(0.1083551475 -0.00220190799 0.0005),159307,(0.1073807056 -0.00194818681 0.0005)
159290,(0.0905 -0.0015 0.0005),(0.9890119816 0.147835382 7.94145404e-15),0.68119599,0.0003822682934,159290,(0.09087806792 -0.001443487221 0.0005),159291,(0.09187393541 -0.001294627093 0.0005),159292,(0.09286980289 -0.001145766965 0.0005)
159309,(0.1095 -0.0015 0.0005),(-0.988842841 0.1489625314 -1.134174498e-15),0.68124236,0.0003823757893,159309,(0.1091218904 -0.001443040334 0.0005),159308,(0.1081261933 -0.001293045244 0.0005),159307,(0.1071304961 -0.001143050154 0.0005)
159690,(0.0905 -0.0005 0.0005),(0.9981193351 0.06130084002 -8.908449976e-16),0.72450853,0.0004868196714,159690,(0.09098590413 -0.0004701575452 0.0005),159691,(0.09199094209 -0.0004084317881 0.0005),159692,(0.09299598006 -0.0003467060309 0.0005)
